TIMESTAMP,FORECAST
20131101 1:00,0.47326404002893147
20131101 2:00,0.47326920451566434
20131101 3:00,0.47327436900239717
20131101 4:00,0.4732795334891301
20131101 5:00,0.4732846979758629
20131101 6:00,0.4732898624625958
20131101 7:00,0.4732950269493287
20131101 8:00,0.47330019143606156
20131101 9:00,0.47330535592279444
20131101 10:00,0.47331052040952726
20131101 11:00,0.4733156848962602
20131101 12:00,0.473320849382993
20131101 13:00,0.4733260138697259
20131101 14:00,0.47333117835645877
20131101 15:00,0.47333634284319165
20131101 16:00,0.4733415073299245
20131101 17:00,0.47334667181665735
20131101 18:00,0.4733518363033902
20131101 19:00,0.4733570007901231
20131101 20:00,0.473362165276856
20131101 21:00,0.47336732976358886
20131101 22:00,0.47337249425032174
20131101 23:00,0.4733776587370546
20131102 0:00,0.47338282322378744
20131102 1:00,0.4733879877105203
20131102 2:00,0.4733931521972532
20131102 3:00,0.4733983166839861
20131102 4:00,0.47340348117071895
20131102 5:00,0.47340864565745183
20131102 6:00,0.4734138101441847
20131102 7:00,0.47341897463091753
20131102 8:00,0.4734241391176504
20131102 9:00,0.4734293036043833
20131102 10:00,0.47343446809111617
20131102 11:00,0.47343963257784905
20131102 12:00,0.47344479706458187
20131102 13:00,0.4734499615513148
20131102 14:00,0.4734551260380476
20131102 15:00,0.4734602905247805
20131102 16:00,0.4734654550115134
20131102 17:00,0.47347061949824626
20131102 18:00,0.47347578398497914
20131102 19:00,0.47348094847171196
20131102 20:00,0.47348611295844484
20131102 21:00,0.4734912774451777
20131102 22:00,0.4734964419319106
20131102 23:00,0.4735016064186435
20131103 0:00,0.47350677090537635
20131103 1:00,0.47351193539210923
20131103 2:00,0.47351709987884205
20131103 3:00,0.47352226436557493
20131103 4:00,0.4735274288523078
20131103 5:00,0.4735325933390407
20131103 6:00,0.47353775782577356
20131103 7:00,0.47354292231250644
20131103 8:00,0.4735480867992393
20131103 9:00,0.47355325128597214
20131103 10:00,0.473558415772705
20131103 11:00,0.4735635802594379
20131103 12:00,0.4735687447461708
20131103 13:00,0.47357390923290366
20131103 14:00,0.4735790737196365
20131103 15:00,0.4735842382063694
20131103 16:00,0.47358940269310223
20131103 17:00,0.4735945671798351
20131103 18:00,0.473599731666568
20131103 19:00,0.47360489615330087
20131103 20:00,0.47361006064003375
20131103 21:00,0.47361522512676657
20131103 22:00,0.4736203896134995
20131103 23:00,0.4736255541002323
20131104 0:00,0.4736307185869652
20131104 1:00,0.4736358830736981
20131104 2:00,0.47364104756043096
20131104 3:00,0.47364621204716384
20131104 4:00,0.47365137653389666
20131104 5:00,0.47365654102062954
20131104 6:00,0.4736617055073624
20131104 7:00,0.4736668699940953
20131104 8:00,0.4736720344808282
20131104 9:00,0.47367719896756105
20131104 10:00,0.47368236345429393
20131104 11:00,0.47368752794102675
20131104 12:00,0.47369269242775963
20131104 13:00,0.4736978569144925
20131104 14:00,0.4737030214012254
20131104 15:00,0.47370818588795827
20131104 16:00,0.47371335037469114
20131104 17:00,0.473718514861424
20131104 18:00,0.47372367934815685
20131104 19:00,0.4737288438348897
20131104 20:00,0.4737340083216226
20131104 21:00,0.4737391728083555
20131104 22:00,0.47374433729508836
20131104 23:00,0.4737495017818212
20131105 0:00,0.4737546662685541
20131105 1:00,0.47375983075528694
20131105 2:00,0.4737649952420198
20131105 3:00,0.4737701597287527
20131105 4:00,0.47377532421548557
20131105 5:00,0.47378048870221845
20131105 6:00,0.4737856531889513
20131105 7:00,0.4737908176756842
20131105 8:00,0.47379598216241703
20131105 9:00,0.4738011466491499
20131105 10:00,0.4738063111358828
20131105 11:00,0.47381147562261566
20131105 12:00,0.47381664010934854
20131105 13:00,0.47382180459608136
20131105 14:00,0.47382696908281424
20131105 15:00,0.4738321335695471
20131105 16:00,0.47383729805628
20131105 17:00,0.4738424625430129
20131105 18:00,0.47384762702974575
20131105 19:00,0.47385279151647863
20131105 20:00,0.47385795600321146
20131105 21:00,0.47386312048994433
20131105 22:00,0.4738682849766772
20131105 23:00,0.4738734494634101
20131106 0:00,0.47387861395014297
20131106 1:00,0.47388377843687585
20131106 2:00,0.4738889429236087
20131106 3:00,0.47389410741034155
20131106 4:00,0.4738992718970744
20131106 5:00,0.4739044363838073
20131106 6:00,0.4739096008705402
20131106 7:00,0.47391476535727306
20131106 8:00,0.4739199298440059
20131106 9:00,0.4739250943307388
20131106 10:00,0.47393025881747164
20131106 11:00,0.4739354233042045
20131106 12:00,0.4739405877909374
20131106 13:00,0.4739457522776703
20131106 14:00,0.47395091676440315
20131106 15:00,0.473956081251136
20131106 16:00,0.47396124573786885
20131106 17:00,0.47396641022460173
20131106 18:00,0.4739715747113346
20131106 19:00,0.4739767391980675
20131106 20:00,0.47398190368480037
20131106 21:00,0.47398706817153324
20131106 22:00,0.47399223265826607
20131106 23:00,0.47399739714499894
20131107 0:00,0.4740025616317318
20131107 1:00,0.4740077261184647
20131107 2:00,0.4740128906051976
20131107 3:00,0.47401805509193046
20131107 4:00,0.47402321957866334
20131107 5:00,0.47402838406539616
20131107 6:00,0.47403354855212904
20131107 7:00,0.4740387130388619
20131107 8:00,0.4740438775255948
20131107 9:00,0.47404904201232767
20131107 10:00,0.4740542064990605
20131107 11:00,0.4740593709857934
20131107 12:00,0.47406453547252625
20131107 13:00,0.4740696999592591
20131107 14:00,0.474074864445992
20131107 15:00,0.4740800289327249
20131107 16:00,0.47408519341945776
20131107 17:00,0.4740903579061906
20131107 18:00,0.4740955223929235
20131107 19:00,0.47410068687965634
20131107 20:00,0.4741058513663892
20131107 21:00,0.4741110158531221
20131107 22:00,0.474116180339855
20131107 23:00,0.47412134482658785
20131108 0:00,0.4741265093133207
20131108 1:00,0.47413167380005355
20131108 2:00,0.47413683828678643
20131108 3:00,0.4741420027735193
20131108 4:00,0.4741471672602522
20131108 5:00,0.47415233174698507
20131108 6:00,0.47415749623371795
20131108 7:00,0.47416266072045077
20131108 8:00,0.47416782520718365
20131108 9:00,0.4741729896939165
20131108 10:00,0.4741781541806494
20131108 11:00,0.4741833186673823
20131108 12:00,0.47418848315411516
20131108 13:00,0.47419364764084804
20131108 14:00,0.47419881212758086
20131108 15:00,0.47420397661431374
20131108 16:00,0.4742091411010466
20131108 17:00,0.4742143055877795
20131108 18:00,0.4742194700745124
20131108 19:00,0.4742246345612452
20131108 20:00,0.47422979904797813
20131108 21:00,0.47423496353471095
20131108 22:00,0.47424012802144383
20131108 23:00,0.4742452925081767
20131109 0:00,0.4742504569949096
20131109 1:00,0.47425562148164246
20131109 2:00,0.4742607859683753
20131109 3:00,0.4742659504551082
20131109 4:00,0.47427111494184104
20131109 5:00,0.4742762794285739
20131109 6:00,0.4742814439153068
20131109 7:00,0.4742866084020397
20131109 8:00,0.47429177288877256
20131109 9:00,0.4742969373755054
20131109 10:00,0.47430210186223826
20131109 11:00,0.47430726634897113
20131109 12:00,0.474312430835704
20131109 13:00,0.4743175953224369
20131109 14:00,0.47432275980916977
20131109 15:00,0.47432792429590265
20131109 16:00,0.47433308878263547
20131109 17:00,0.47433825326936835
